Time,DER_671_c_3_Watts,DER_671_c_3_Vars,DER_671_c_3_loc
1672555470,3291.0,0.0,tlx_671_c_h_3
1672555475,4797.0,0.0,tlx_671_c_h_3
1672555480,4997.0,0.0,tlx_671_c_h_3
1672555485,3518.0,0.0,tlx_671_c_h_3
1672555490,4851.0,0.0,tlx_671_c_h_3
1672555495,4238.0,0.0,tlx_671_c_h_3
1672555500,4595.0,0.0,tlx_671_c_h_3
1672555505,4534.0,0.0,tlx_671_c_h_3
1672555510,4548.0,0.0,tlx_671_c_h_3
1672555515,3747.0,0.0,tlx_671_c_h_3
1672555520,3331.0,0.0,tlx_671_c_h_3
1672555525,3183.0,0.0,tlx_671_c_h_3
1672555530,3787.0,0.0,tlx_671_c_h_3
1672555535,4273.0,0.0,tlx_671_c_h_3
1672555540,4673.0,0.0,tlx_671_c_h_3
1672555545,3392.0,0.0,tlx_671_c_h_3
1672555550,3655.0,0.0,tlx_671_c_h_3
1672555555,4701.0,0.0,tlx_671_c_h_3
1672555560,3100.0,0.0,tlx_671_c_h_3
1672555565,4546.0,0.0,tlx_671_c_h_3
1672555570,3348.0,0.0,tlx_671_c_h_3
1672555575,3757.0,0.0,tlx_671_c_h_3
1672555580,3390.0,0.0,tlx_671_c_h_3
1672555585,4049.0,0.0,tlx_671_c_h_3
1672555590,3845.0,0.0,tlx_671_c_h_3
1672555595,4094.0,0.0,tlx_671_c_h_3
1672555600,3265.0,0.0,tlx_671_c_h_3
1672555605,4596.0,0.0,tlx_671_c_h_3
1672555610,3666.0,0.0,tlx_671_c_h_3
1672555615,3979.0,0.0,tlx_671_c_h_3
1672555620,4452.0,0.0,tlx_671_c_h_3
1672555625,4419.0,0.0,tlx_671_c_h_3
1672555630,3976.0,0.0,tlx_671_c_h_3
1672555635,3027.0,0.0,tlx_671_c_h_3
1672555640,4914.0,0.0,tlx_671_c_h_3
1672555645,4877.0,0.0,tlx_671_c_h_3
1672555650,4369.0,0.0,tlx_671_c_h_3
1672555655,3672.0,0.0,tlx_671_c_h_3
1672555660,3656.0,0.0,tlx_671_c_h_3
1672555665,3674.0,0.0,tlx_671_c_h_3
1672555670,4678.0,0.0,tlx_671_c_h_3
1672555675,3458.0,0.0,tlx_671_c_h_3
1672555680,3030.0,0.0,tlx_671_c_h_3
1672555685,4986.0,0.0,tlx_671_c_h_3
1672555690,3236.0,0.0,tlx_671_c_h_3
1672555695,3251.0,0.0,tlx_671_c_h_3
1672555700,3565.0,0.0,tlx_671_c_h_3
1672555705,4011.0,0.0,tlx_671_c_h_3
1672555710,4305.0,0.0,tlx_671_c_h_3
1672555715,3784.0,0.0,tlx_671_c_h_3
1672555720,3950.0,0.0,tlx_671_c_h_3
1672555725,4635.0,0.0,tlx_671_c_h_3
1672555730,3423.0,0.0,tlx_671_c_h_3
1672555735,4779.0,0.0,tlx_671_c_h_3
1672555740,4487.0,0.0,tlx_671_c_h_3
1672555745,4473.0,0.0,tlx_671_c_h_3
1672555750,3950.0,0.0,tlx_671_c_h_3
1672555755,3133.0,0.0,tlx_671_c_h_3
1672555760,3223.0,0.0,tlx_671_c_h_3
1672555765,3607.0,0.0,tlx_671_c_h_3
1672555770,4147.0,0.0,tlx_671_c_h_3
1672555775,4275.0,0.0,tlx_671_c_h_3
1672555780,4224.0,0.0,tlx_671_c_h_3
1672555785,3748.0,0.0,tlx_671_c_h_3
1672555790,3050.0,0.0,tlx_671_c_h_3
1672555795,4052.0,0.0,tlx_671_c_h_3
1672555800,3864.0,0.0,tlx_671_c_h_3
1672555805,3281.0,0.0,tlx_671_c_h_3
1672555810,4171.0,0.0,tlx_671_c_h_3
1672555815,4654.0,0.0,tlx_671_c_h_3
1672555820,3742.0,0.0,tlx_671_c_h_3
1672555825,3970.0,0.0,tlx_671_c_h_3
1672555830,4235.0,0.0,tlx_671_c_h_3
1672555835,4414.0,0.0,tlx_671_c_h_3
1672555840,3114.0,0.0,tlx_671_c_h_3
1672555845,4715.0,0.0,tlx_671_c_h_3
1672555850,3849.0,0.0,tlx_671_c_h_3
1672555855,3622.0,0.0,tlx_671_c_h_3
1672555860,3239.0,0.0,tlx_671_c_h_3
1672555865,4764.0,0.0,tlx_671_c_h_3
1672555870,3284.0,0.0,tlx_671_c_h_3
1672555875,4560.0,0.0,tlx_671_c_h_3
1672555880,3803.0,0.0,tlx_671_c_h_3
1672555885,4870.0,0.0,tlx_671_c_h_3
1672555890,3275.0,0.0,tlx_671_c_h_3
1672555895,4774.0,0.0,tlx_671_c_h_3
1672555900,3894.0,0.0,tlx_671_c_h_3
1672555905,3441.0,0.0,tlx_671_c_h_3
1672555910,4906.0,0.0,tlx_671_c_h_3
1672555915,3520.0,0.0,tlx_671_c_h_3
1672555920,3232.0,0.0,tlx_671_c_h_3
1672555925,3005.0,0.0,tlx_671_c_h_3
1672555930,4084.0,0.0,tlx_671_c_h_3
1672555935,4751.0,0.0,tlx_671_c_h_3
1672555940,3463.0,0.0,tlx_671_c_h_3
1672555945,4377.0,0.0,tlx_671_c_h_3
1672555950,3040.0,0.0,tlx_671_c_h_3
1672555955,3545.0,0.0,tlx_671_c_h_3
1672555960,4265.0,0.0,tlx_671_c_h_3
1672555965,3534.0,0.0,tlx_671_c_h_3
1672555970,3882.0,0.0,tlx_671_c_h_3
1672555975,3121.0,0.0,tlx_671_c_h_3
1672555980,4096.0,0.0,tlx_671_c_h_3
1672555985,3063.0,0.0,tlx_671_c_h_3
1672555990,4440.0,0.0,tlx_671_c_h_3
1672555995,4882.0,0.0,tlx_671_c_h_3
1672556000,3047.0,0.0,tlx_671_c_h_3
1672556005,4369.0,0.0,tlx_671_c_h_3
1672556010,4536.0,0.0,tlx_671_c_h_3
1672556015,4664.0,0.0,tlx_671_c_h_3
1672556020,3761.0,0.0,tlx_671_c_h_3
1672556025,4729.0,0.0,tlx_671_c_h_3
1672556030,3152.0,0.0,tlx_671_c_h_3
1672556035,4527.0,0.0,tlx_671_c_h_3
1672556040,4730.0,0.0,tlx_671_c_h_3
1672556045,4743.0,0.0,tlx_671_c_h_3
1672556050,4079.0,0.0,tlx_671_c_h_3
1672556055,4348.0,0.0,tlx_671_c_h_3
1672556060,3984.0,0.0,tlx_671_c_h_3
1672556065,4942.0,0.0,tlx_671_c_h_3
1672556070,4902.0,0.0,tlx_671_c_h_3
1672556075,4089.0,0.0,tlx_671_c_h_3
1672556080,3872.0,0.0,tlx_671_c_h_3
1672556085,4537.0,0.0,tlx_671_c_h_3
1672556090,4903.0,0.0,tlx_671_c_h_3
1672556095,4494.0,0.0,tlx_671_c_h_3
1672556100,3122.0,0.0,tlx_671_c_h_3
1672556105,3511.0,0.0,tlx_671_c_h_3
1672556110,4636.0,0.0,tlx_671_c_h_3
1672556115,4519.0,0.0,tlx_671_c_h_3
1672556120,3568.0,0.0,tlx_671_c_h_3
1672556125,4764.0,0.0,tlx_671_c_h_3
1672556130,4240.0,0.0,tlx_671_c_h_3
1672556135,4412.0,0.0,tlx_671_c_h_3
1672556140,3769.0,0.0,tlx_671_c_h_3
1672556145,4708.0,0.0,tlx_671_c_h_3
1672556150,4137.0,0.0,tlx_671_c_h_3
1672556155,4769.0,0.0,tlx_671_c_h_3
1672556160,3273.0,0.0,tlx_671_c_h_3
1672556165,4565.0,0.0,tlx_671_c_h_3
1672556170,3300.0,0.0,tlx_671_c_h_3
1672556175,3564.0,0.0,tlx_671_c_h_3
1672556180,3595.0,0.0,tlx_671_c_h_3
1672556185,4711.0,0.0,tlx_671_c_h_3
1672556190,3784.0,0.0,tlx_671_c_h_3
1672556195,3129.0,0.0,tlx_671_c_h_3
1672556200,4719.0,0.0,tlx_671_c_h_3
1672556205,4335.0,0.0,tlx_671_c_h_3
1672556210,3176.0,0.0,tlx_671_c_h_3
1672556215,3028.0,0.0,tlx_671_c_h_3
1672556220,3054.0,0.0,tlx_671_c_h_3
1672556225,3151.0,0.0,tlx_671_c_h_3
1672556230,3263.0,0.0,tlx_671_c_h_3
1672556235,3134.0,0.0,tlx_671_c_h_3
1672556240,3703.0,0.0,tlx_671_c_h_3
1672556245,4861.0,0.0,tlx_671_c_h_3
1672556250,3250.0,0.0,tlx_671_c_h_3
1672556255,3939.0,0.0,tlx_671_c_h_3
1672556260,4006.0,0.0,tlx_671_c_h_3
1672556265,3874.0,0.0,tlx_671_c_h_3
1672556270,4891.0,0.0,tlx_671_c_h_3
1672556275,3204.0,0.0,tlx_671_c_h_3
1672556280,4275.0,0.0,tlx_671_c_h_3
1672556285,3654.0,0.0,tlx_671_c_h_3
1672556290,4306.0,0.0,tlx_671_c_h_3
1672556295,3575.0,0.0,tlx_671_c_h_3
1672556300,3345.0,0.0,tlx_671_c_h_3
1672556305,3581.0,0.0,tlx_671_c_h_3
1672556310,3117.0,0.0,tlx_671_c_h_3
1672556315,4678.0,0.0,tlx_671_c_h_3
1672556320,4279.0,0.0,tlx_671_c_h_3
1672556325,4675.0,0.0,tlx_671_c_h_3
1672556330,3722.0,0.0,tlx_671_c_h_3
1672556335,4846.0,0.0,tlx_671_c_h_3
1672556340,3201.0,0.0,tlx_671_c_h_3
1672556345,3567.0,0.0,tlx_671_c_h_3
1672556350,3229.0,0.0,tlx_671_c_h_3
1672556355,3932.0,0.0,tlx_671_c_h_3
1672556360,3335.0,0.0,tlx_671_c_h_3
1672556365,4103.0,0.0,tlx_671_c_h_3
1672556370,3035.0,0.0,tlx_671_c_h_3
1672556375,4913.0,0.0,tlx_671_c_h_3
1672556380,3108.0,0.0,tlx_671_c_h_3
1672556385,4634.0,0.0,tlx_671_c_h_3
1672556390,3244.0,0.0,tlx_671_c_h_3
1672556395,4789.0,0.0,tlx_671_c_h_3
