Time,DER_632_a_31_Watts,DER_632_a_31_Vars,DER_632_a_31_loc
1672555470,4559.0,0.0,tlx_632_a_h_31
1672555475,4290.0,0.0,tlx_632_a_h_31
1672555480,4953.0,0.0,tlx_632_a_h_31
1672555485,3357.0,0.0,tlx_632_a_h_31
1672555490,3204.0,0.0,tlx_632_a_h_31
1672555495,3053.0,0.0,tlx_632_a_h_31
1672555500,4535.0,0.0,tlx_632_a_h_31
1672555505,3935.0,0.0,tlx_632_a_h_31
1672555510,4961.0,0.0,tlx_632_a_h_31
1672555515,4691.0,0.0,tlx_632_a_h_31
1672555520,3912.0,0.0,tlx_632_a_h_31
1672555525,4628.0,0.0,tlx_632_a_h_31
1672555530,3613.0,0.0,tlx_632_a_h_31
1672555535,3979.0,0.0,tlx_632_a_h_31
1672555540,3832.0,0.0,tlx_632_a_h_31
1672555545,3322.0,0.0,tlx_632_a_h_31
1672555550,3372.0,0.0,tlx_632_a_h_31
1672555555,3364.0,0.0,tlx_632_a_h_31
1672555560,3962.0,0.0,tlx_632_a_h_31
1672555565,3426.0,0.0,tlx_632_a_h_31
1672555570,4225.0,0.0,tlx_632_a_h_31
1672555575,4131.0,0.0,tlx_632_a_h_31
1672555580,4585.0,0.0,tlx_632_a_h_31
1672555585,3083.0,0.0,tlx_632_a_h_31
1672555590,3117.0,0.0,tlx_632_a_h_31
1672555595,3686.0,0.0,tlx_632_a_h_31
1672555600,4015.0,0.0,tlx_632_a_h_31
1672555605,3030.0,0.0,tlx_632_a_h_31
1672555610,3795.0,0.0,tlx_632_a_h_31
1672555615,3369.0,0.0,tlx_632_a_h_31
1672555620,4608.0,0.0,tlx_632_a_h_31
1672555625,4078.0,0.0,tlx_632_a_h_31
1672555630,3444.0,0.0,tlx_632_a_h_31
1672555635,4495.0,0.0,tlx_632_a_h_31
1672555640,4074.0,0.0,tlx_632_a_h_31
1672555645,3232.0,0.0,tlx_632_a_h_31
1672555650,3749.0,0.0,tlx_632_a_h_31
1672555655,4942.0,0.0,tlx_632_a_h_31
1672555660,3576.0,0.0,tlx_632_a_h_31
1672555665,3551.0,0.0,tlx_632_a_h_31
1672555670,3554.0,0.0,tlx_632_a_h_31
1672555675,4116.0,0.0,tlx_632_a_h_31
1672555680,3026.0,0.0,tlx_632_a_h_31
1672555685,4015.0,0.0,tlx_632_a_h_31
1672555690,4290.0,0.0,tlx_632_a_h_31
1672555695,3775.0,0.0,tlx_632_a_h_31
1672555700,3038.0,0.0,tlx_632_a_h_31
1672555705,3460.0,0.0,tlx_632_a_h_31
1672555710,3505.0,0.0,tlx_632_a_h_31
1672555715,3687.0,0.0,tlx_632_a_h_31
1672555720,4315.0,0.0,tlx_632_a_h_31
1672555725,4277.0,0.0,tlx_632_a_h_31
1672555730,3374.0,0.0,tlx_632_a_h_31
1672555735,4206.0,0.0,tlx_632_a_h_31
1672555740,3546.0,0.0,tlx_632_a_h_31
1672555745,4951.0,0.0,tlx_632_a_h_31
1672555750,3627.0,0.0,tlx_632_a_h_31
1672555755,4411.0,0.0,tlx_632_a_h_31
1672555760,3979.0,0.0,tlx_632_a_h_31
1672555765,4599.0,0.0,tlx_632_a_h_31
1672555770,3412.0,0.0,tlx_632_a_h_31
1672555775,4862.0,0.0,tlx_632_a_h_31
1672555780,3034.0,0.0,tlx_632_a_h_31
1672555785,4039.0,0.0,tlx_632_a_h_31
1672555790,3558.0,0.0,tlx_632_a_h_31
1672555795,3993.0,0.0,tlx_632_a_h_31
1672555800,3158.0,0.0,tlx_632_a_h_31
1672555805,4881.0,0.0,tlx_632_a_h_31
1672555810,3176.0,0.0,tlx_632_a_h_31
1672555815,4675.0,0.0,tlx_632_a_h_31
1672555820,4769.0,0.0,tlx_632_a_h_31
1672555825,4918.0,0.0,tlx_632_a_h_31
1672555830,3902.0,0.0,tlx_632_a_h_31
1672555835,3923.0,0.0,tlx_632_a_h_31
1672555840,3210.0,0.0,tlx_632_a_h_31
1672555845,4591.0,0.0,tlx_632_a_h_31
1672555850,4547.0,0.0,tlx_632_a_h_31
1672555855,3033.0,0.0,tlx_632_a_h_31
1672555860,3017.0,0.0,tlx_632_a_h_31
1672555865,4292.0,0.0,tlx_632_a_h_31
1672555870,3420.0,0.0,tlx_632_a_h_31
1672555875,3206.0,0.0,tlx_632_a_h_31
1672555880,3135.0,0.0,tlx_632_a_h_31
1672555885,4406.0,0.0,tlx_632_a_h_31
1672555890,3389.0,0.0,tlx_632_a_h_31
1672555895,4441.0,0.0,tlx_632_a_h_31
1672555900,3255.0,0.0,tlx_632_a_h_31
1672555905,4042.0,0.0,tlx_632_a_h_31
1672555910,3739.0,0.0,tlx_632_a_h_31
1672555915,3768.0,0.0,tlx_632_a_h_31
1672555920,4516.0,0.0,tlx_632_a_h_31
1672555925,4477.0,0.0,tlx_632_a_h_31
1672555930,4168.0,0.0,tlx_632_a_h_31
1672555935,4285.0,0.0,tlx_632_a_h_31
1672555940,3770.0,0.0,tlx_632_a_h_31
1672555945,4328.0,0.0,tlx_632_a_h_31
1672555950,3343.0,0.0,tlx_632_a_h_31
1672555955,3243.0,0.0,tlx_632_a_h_31
1672555960,3449.0,0.0,tlx_632_a_h_31
1672555965,3145.0,0.0,tlx_632_a_h_31
1672555970,4417.0,0.0,tlx_632_a_h_31
1672555975,4751.0,0.0,tlx_632_a_h_31
1672555980,3994.0,0.0,tlx_632_a_h_31
1672555985,3529.0,0.0,tlx_632_a_h_31
1672555990,4217.0,0.0,tlx_632_a_h_31
1672555995,4704.0,0.0,tlx_632_a_h_31
1672556000,4954.0,0.0,tlx_632_a_h_31
1672556005,4190.0,0.0,tlx_632_a_h_31
1672556010,3868.0,0.0,tlx_632_a_h_31
1672556015,3074.0,0.0,tlx_632_a_h_31
1672556020,3603.0,0.0,tlx_632_a_h_31
1672556025,3559.0,0.0,tlx_632_a_h_31
1672556030,3071.0,0.0,tlx_632_a_h_31
1672556035,3083.0,0.0,tlx_632_a_h_31
1672556040,4440.0,0.0,tlx_632_a_h_31
1672556045,3255.0,0.0,tlx_632_a_h_31
1672556050,4273.0,0.0,tlx_632_a_h_31
1672556055,3836.0,0.0,tlx_632_a_h_31
1672556060,4487.0,0.0,tlx_632_a_h_31
1672556065,4022.0,0.0,tlx_632_a_h_31
1672556070,3591.0,0.0,tlx_632_a_h_31
1672556075,4248.0,0.0,tlx_632_a_h_31
1672556080,4953.0,0.0,tlx_632_a_h_31
1672556085,3803.0,0.0,tlx_632_a_h_31
1672556090,3401.0,0.0,tlx_632_a_h_31
1672556095,4022.0,0.0,tlx_632_a_h_31
1672556100,4200.0,0.0,tlx_632_a_h_31
1672556105,4233.0,0.0,tlx_632_a_h_31
1672556110,4976.0,0.0,tlx_632_a_h_31
1672556115,3560.0,0.0,tlx_632_a_h_31
1672556120,4647.0,0.0,tlx_632_a_h_31
1672556125,4911.0,0.0,tlx_632_a_h_31
1672556130,3197.0,0.0,tlx_632_a_h_31
1672556135,4532.0,0.0,tlx_632_a_h_31
1672556140,4262.0,0.0,tlx_632_a_h_31
1672556145,4494.0,0.0,tlx_632_a_h_31
1672556150,4211.0,0.0,tlx_632_a_h_31
1672556155,4343.0,0.0,tlx_632_a_h_31
1672556160,4588.0,0.0,tlx_632_a_h_31
1672556165,3077.0,0.0,tlx_632_a_h_31
1672556170,3488.0,0.0,tlx_632_a_h_31
1672556175,3189.0,0.0,tlx_632_a_h_31
1672556180,3956.0,0.0,tlx_632_a_h_31
1672556185,3002.0,0.0,tlx_632_a_h_31
1672556190,4568.0,0.0,tlx_632_a_h_31
1672556195,4951.0,0.0,tlx_632_a_h_31
1672556200,3496.0,0.0,tlx_632_a_h_31
1672556205,3577.0,0.0,tlx_632_a_h_31
1672556210,4306.0,0.0,tlx_632_a_h_31
1672556215,4138.0,0.0,tlx_632_a_h_31
1672556220,4447.0,0.0,tlx_632_a_h_31
1672556225,3114.0,0.0,tlx_632_a_h_31
1672556230,3760.0,0.0,tlx_632_a_h_31
1672556235,3669.0,0.0,tlx_632_a_h_31
1672556240,3164.0,0.0,tlx_632_a_h_31
1672556245,3658.0,0.0,tlx_632_a_h_31
1672556250,4267.0,0.0,tlx_632_a_h_31
1672556255,3525.0,0.0,tlx_632_a_h_31
1672556260,3882.0,0.0,tlx_632_a_h_31
1672556265,3019.0,0.0,tlx_632_a_h_31
1672556270,4366.0,0.0,tlx_632_a_h_31
1672556275,4668.0,0.0,tlx_632_a_h_31
1672556280,3508.0,0.0,tlx_632_a_h_31
1672556285,3572.0,0.0,tlx_632_a_h_31
1672556290,3943.0,0.0,tlx_632_a_h_31
1672556295,4764.0,0.0,tlx_632_a_h_31
1672556300,3004.0,0.0,tlx_632_a_h_31
1672556305,4660.0,0.0,tlx_632_a_h_31
1672556310,4237.0,0.0,tlx_632_a_h_31
1672556315,3912.0,0.0,tlx_632_a_h_31
1672556320,4405.0,0.0,tlx_632_a_h_31
1672556325,4534.0,0.0,tlx_632_a_h_31
1672556330,3695.0,0.0,tlx_632_a_h_31
1672556335,3162.0,0.0,tlx_632_a_h_31
1672556340,4270.0,0.0,tlx_632_a_h_31
1672556345,3119.0,0.0,tlx_632_a_h_31
1672556350,3879.0,0.0,tlx_632_a_h_31
1672556355,4536.0,0.0,tlx_632_a_h_31
1672556360,4457.0,0.0,tlx_632_a_h_31
1672556365,3696.0,0.0,tlx_632_a_h_31
1672556370,4565.0,0.0,tlx_632_a_h_31
1672556375,4745.0,0.0,tlx_632_a_h_31
1672556380,4487.0,0.0,tlx_632_a_h_31
1672556385,3652.0,0.0,tlx_632_a_h_31
1672556390,3288.0,0.0,tlx_632_a_h_31
1672556395,3692.0,0.0,tlx_632_a_h_31
