Time,DER_675_a_17_Watts,DER_675_a_17_Vars,DER_675_a_17_loc
1672555470,4916.0,0.0,tlx_675_a_h_17
1672555475,4673.0,0.0,tlx_675_a_h_17
1672555480,4357.0,0.0,tlx_675_a_h_17
1672555485,4250.0,0.0,tlx_675_a_h_17
1672555490,4364.0,0.0,tlx_675_a_h_17
1672555495,4644.0,0.0,tlx_675_a_h_17
1672555500,4372.0,0.0,tlx_675_a_h_17
1672555505,3219.0,0.0,tlx_675_a_h_17
1672555510,4370.0,0.0,tlx_675_a_h_17
1672555515,3264.0,0.0,tlx_675_a_h_17
1672555520,4192.0,0.0,tlx_675_a_h_17
1672555525,3924.0,0.0,tlx_675_a_h_17
1672555530,3788.0,0.0,tlx_675_a_h_17
1672555535,4608.0,0.0,tlx_675_a_h_17
1672555540,4060.0,0.0,tlx_675_a_h_17
1672555545,4033.0,0.0,tlx_675_a_h_17
1672555550,4744.0,0.0,tlx_675_a_h_17
1672555555,3903.0,0.0,tlx_675_a_h_17
1672555560,3988.0,0.0,tlx_675_a_h_17
1672555565,3906.0,0.0,tlx_675_a_h_17
1672555570,3994.0,0.0,tlx_675_a_h_17
1672555575,4975.0,0.0,tlx_675_a_h_17
1672555580,3675.0,0.0,tlx_675_a_h_17
1672555585,4924.0,0.0,tlx_675_a_h_17
1672555590,3569.0,0.0,tlx_675_a_h_17
1672555595,3567.0,0.0,tlx_675_a_h_17
1672555600,4641.0,0.0,tlx_675_a_h_17
1672555605,4047.0,0.0,tlx_675_a_h_17
1672555610,3954.0,0.0,tlx_675_a_h_17
1672555615,4524.0,0.0,tlx_675_a_h_17
1672555620,3441.0,0.0,tlx_675_a_h_17
1672555625,3955.0,0.0,tlx_675_a_h_17
1672555630,4422.0,0.0,tlx_675_a_h_17
1672555635,3086.0,0.0,tlx_675_a_h_17
1672555640,3450.0,0.0,tlx_675_a_h_17
1672555645,3565.0,0.0,tlx_675_a_h_17
1672555650,4752.0,0.0,tlx_675_a_h_17
1672555655,3211.0,0.0,tlx_675_a_h_17
1672555660,4303.0,0.0,tlx_675_a_h_17
1672555665,4634.0,0.0,tlx_675_a_h_17
1672555670,3524.0,0.0,tlx_675_a_h_17
1672555675,3475.0,0.0,tlx_675_a_h_17
1672555680,4759.0,0.0,tlx_675_a_h_17
1672555685,4487.0,0.0,tlx_675_a_h_17
1672555690,4740.0,0.0,tlx_675_a_h_17
1672555695,4838.0,0.0,tlx_675_a_h_17
1672555700,4208.0,0.0,tlx_675_a_h_17
1672555705,4525.0,0.0,tlx_675_a_h_17
1672555710,3945.0,0.0,tlx_675_a_h_17
1672555715,3604.0,0.0,tlx_675_a_h_17
1672555720,3024.0,0.0,tlx_675_a_h_17
1672555725,3779.0,0.0,tlx_675_a_h_17
1672555730,4169.0,0.0,tlx_675_a_h_17
1672555735,4610.0,0.0,tlx_675_a_h_17
1672555740,4323.0,0.0,tlx_675_a_h_17
1672555745,3842.0,0.0,tlx_675_a_h_17
1672555750,3363.0,0.0,tlx_675_a_h_17
1672555755,3832.0,0.0,tlx_675_a_h_17
1672555760,4194.0,0.0,tlx_675_a_h_17
1672555765,4720.0,0.0,tlx_675_a_h_17
1672555770,3975.0,0.0,tlx_675_a_h_17
1672555775,3182.0,0.0,tlx_675_a_h_17
1672555780,3678.0,0.0,tlx_675_a_h_17
1672555785,3618.0,0.0,tlx_675_a_h_17
1672555790,4932.0,0.0,tlx_675_a_h_17
1672555795,4951.0,0.0,tlx_675_a_h_17
1672555800,3925.0,0.0,tlx_675_a_h_17
1672555805,4752.0,0.0,tlx_675_a_h_17
1672555810,4918.0,0.0,tlx_675_a_h_17
1672555815,4927.0,0.0,tlx_675_a_h_17
1672555820,3825.0,0.0,tlx_675_a_h_17
1672555825,3407.0,0.0,tlx_675_a_h_17
1672555830,4036.0,0.0,tlx_675_a_h_17
1672555835,3925.0,0.0,tlx_675_a_h_17
1672555840,3893.0,0.0,tlx_675_a_h_17
1672555845,3234.0,0.0,tlx_675_a_h_17
1672555850,3812.0,0.0,tlx_675_a_h_17
1672555855,3651.0,0.0,tlx_675_a_h_17
1672555860,3499.0,0.0,tlx_675_a_h_17
1672555865,4604.0,0.0,tlx_675_a_h_17
1672555870,3471.0,0.0,tlx_675_a_h_17
1672555875,4961.0,0.0,tlx_675_a_h_17
1672555880,3414.0,0.0,tlx_675_a_h_17
1672555885,4931.0,0.0,tlx_675_a_h_17
1672555890,4632.0,0.0,tlx_675_a_h_17
1672555895,4117.0,0.0,tlx_675_a_h_17
1672555900,4971.0,0.0,tlx_675_a_h_17
1672555905,4548.0,0.0,tlx_675_a_h_17
1672555910,4278.0,0.0,tlx_675_a_h_17
1672555915,3577.0,0.0,tlx_675_a_h_17
1672555920,3953.0,0.0,tlx_675_a_h_17
1672555925,3201.0,0.0,tlx_675_a_h_17
1672555930,3632.0,0.0,tlx_675_a_h_17
1672555935,4811.0,0.0,tlx_675_a_h_17
1672555940,3708.0,0.0,tlx_675_a_h_17
1672555945,3121.0,0.0,tlx_675_a_h_17
1672555950,3551.0,0.0,tlx_675_a_h_17
1672555955,3853.0,0.0,tlx_675_a_h_17
1672555960,4883.0,0.0,tlx_675_a_h_17
1672555965,3036.0,0.0,tlx_675_a_h_17
1672555970,4473.0,0.0,tlx_675_a_h_17
1672555975,3001.0,0.0,tlx_675_a_h_17
1672555980,4634.0,0.0,tlx_675_a_h_17
1672555985,4563.0,0.0,tlx_675_a_h_17
1672555990,3528.0,0.0,tlx_675_a_h_17
1672555995,3773.0,0.0,tlx_675_a_h_17
1672556000,4066.0,0.0,tlx_675_a_h_17
1672556005,4040.0,0.0,tlx_675_a_h_17
1672556010,3774.0,0.0,tlx_675_a_h_17
1672556015,3356.0,0.0,tlx_675_a_h_17
1672556020,4508.0,0.0,tlx_675_a_h_17
1672556025,4775.0,0.0,tlx_675_a_h_17
1672556030,3677.0,0.0,tlx_675_a_h_17
1672556035,4814.0,0.0,tlx_675_a_h_17
1672556040,4548.0,0.0,tlx_675_a_h_17
1672556045,3832.0,0.0,tlx_675_a_h_17
1672556050,3590.0,0.0,tlx_675_a_h_17
1672556055,3747.0,0.0,tlx_675_a_h_17
1672556060,3095.0,0.0,tlx_675_a_h_17
1672556065,3159.0,0.0,tlx_675_a_h_17
1672556070,3127.0,0.0,tlx_675_a_h_17
1672556075,4212.0,0.0,tlx_675_a_h_17
1672556080,4877.0,0.0,tlx_675_a_h_17
1672556085,4293.0,0.0,tlx_675_a_h_17
1672556090,3687.0,0.0,tlx_675_a_h_17
1672556095,3556.0,0.0,tlx_675_a_h_17
1672556100,4713.0,0.0,tlx_675_a_h_17
1672556105,4730.0,0.0,tlx_675_a_h_17
1672556110,3296.0,0.0,tlx_675_a_h_17
1672556115,4179.0,0.0,tlx_675_a_h_17
1672556120,3361.0,0.0,tlx_675_a_h_17
1672556125,4073.0,0.0,tlx_675_a_h_17
1672556130,4407.0,0.0,tlx_675_a_h_17
1672556135,4731.0,0.0,tlx_675_a_h_17
1672556140,4498.0,0.0,tlx_675_a_h_17
1672556145,4876.0,0.0,tlx_675_a_h_17
1672556150,4079.0,0.0,tlx_675_a_h_17
1672556155,4944.0,0.0,tlx_675_a_h_17
1672556160,4106.0,0.0,tlx_675_a_h_17
1672556165,4231.0,0.0,tlx_675_a_h_17
1672556170,3674.0,0.0,tlx_675_a_h_17
1672556175,4646.0,0.0,tlx_675_a_h_17
1672556180,4314.0,0.0,tlx_675_a_h_17
1672556185,4013.0,0.0,tlx_675_a_h_17
1672556190,4412.0,0.0,tlx_675_a_h_17
1672556195,4016.0,0.0,tlx_675_a_h_17
1672556200,3781.0,0.0,tlx_675_a_h_17
1672556205,3561.0,0.0,tlx_675_a_h_17
1672556210,3528.0,0.0,tlx_675_a_h_17
1672556215,3303.0,0.0,tlx_675_a_h_17
1672556220,3016.0,0.0,tlx_675_a_h_17
1672556225,4316.0,0.0,tlx_675_a_h_17
1672556230,4550.0,0.0,tlx_675_a_h_17
1672556235,4962.0,0.0,tlx_675_a_h_17
1672556240,3287.0,0.0,tlx_675_a_h_17
1672556245,4641.0,0.0,tlx_675_a_h_17
1672556250,4892.0,0.0,tlx_675_a_h_17
1672556255,3524.0,0.0,tlx_675_a_h_17
1672556260,4720.0,0.0,tlx_675_a_h_17
1672556265,4649.0,0.0,tlx_675_a_h_17
1672556270,4389.0,0.0,tlx_675_a_h_17
1672556275,4865.0,0.0,tlx_675_a_h_17
1672556280,3653.0,0.0,tlx_675_a_h_17
1672556285,4875.0,0.0,tlx_675_a_h_17
1672556290,4003.0,0.0,tlx_675_a_h_17
1672556295,4297.0,0.0,tlx_675_a_h_17
1672556300,4888.0,0.0,tlx_675_a_h_17
1672556305,4192.0,0.0,tlx_675_a_h_17
1672556310,3443.0,0.0,tlx_675_a_h_17
1672556315,4084.0,0.0,tlx_675_a_h_17
1672556320,3987.0,0.0,tlx_675_a_h_17
1672556325,4100.0,0.0,tlx_675_a_h_17
1672556330,3462.0,0.0,tlx_675_a_h_17
1672556335,3944.0,0.0,tlx_675_a_h_17
1672556340,3852.0,0.0,tlx_675_a_h_17
1672556345,3850.0,0.0,tlx_675_a_h_17
1672556350,4561.0,0.0,tlx_675_a_h_17
1672556355,4343.0,0.0,tlx_675_a_h_17
1672556360,3824.0,0.0,tlx_675_a_h_17
1672556365,3667.0,0.0,tlx_675_a_h_17
1672556370,3960.0,0.0,tlx_675_a_h_17
1672556375,3609.0,0.0,tlx_675_a_h_17
1672556380,4947.0,0.0,tlx_675_a_h_17
1672556385,3339.0,0.0,tlx_675_a_h_17
1672556390,3551.0,0.0,tlx_675_a_h_17
1672556395,4213.0,0.0,tlx_675_a_h_17
