Time,DER_692_a_23_Watts,DER_692_a_23_Vars,DER_692_a_23_loc
1672555470,3136.0,0.0,tlx_692_a_h_23
1672555475,4186.0,0.0,tlx_692_a_h_23
1672555480,3961.0,0.0,tlx_692_a_h_23
1672555485,4002.0,0.0,tlx_692_a_h_23
1672555490,3902.0,0.0,tlx_692_a_h_23
1672555495,3791.0,0.0,tlx_692_a_h_23
1672555500,3740.0,0.0,tlx_692_a_h_23
1672555505,3806.0,0.0,tlx_692_a_h_23
1672555510,3764.0,0.0,tlx_692_a_h_23
1672555515,4987.0,0.0,tlx_692_a_h_23
1672555520,4388.0,0.0,tlx_692_a_h_23
1672555525,4965.0,0.0,tlx_692_a_h_23
1672555530,3939.0,0.0,tlx_692_a_h_23
1672555535,4915.0,0.0,tlx_692_a_h_23
1672555540,4852.0,0.0,tlx_692_a_h_23
1672555545,3132.0,0.0,tlx_692_a_h_23
1672555550,3060.0,0.0,tlx_692_a_h_23
1672555555,4965.0,0.0,tlx_692_a_h_23
1672555560,3274.0,0.0,tlx_692_a_h_23
1672555565,4917.0,0.0,tlx_692_a_h_23
1672555570,4144.0,0.0,tlx_692_a_h_23
1672555575,3777.0,0.0,tlx_692_a_h_23
1672555580,3179.0,0.0,tlx_692_a_h_23
1672555585,3231.0,0.0,tlx_692_a_h_23
1672555590,3956.0,0.0,tlx_692_a_h_23
1672555595,4211.0,0.0,tlx_692_a_h_23
1672555600,4945.0,0.0,tlx_692_a_h_23
1672555605,4279.0,0.0,tlx_692_a_h_23
1672555610,3851.0,0.0,tlx_692_a_h_23
1672555615,4534.0,0.0,tlx_692_a_h_23
1672555620,3085.0,0.0,tlx_692_a_h_23
1672555625,3764.0,0.0,tlx_692_a_h_23
1672555630,4588.0,0.0,tlx_692_a_h_23
1672555635,4083.0,0.0,tlx_692_a_h_23
1672555640,4226.0,0.0,tlx_692_a_h_23
1672555645,3167.0,0.0,tlx_692_a_h_23
1672555650,4104.0,0.0,tlx_692_a_h_23
1672555655,3478.0,0.0,tlx_692_a_h_23
1672555660,4815.0,0.0,tlx_692_a_h_23
1672555665,3342.0,0.0,tlx_692_a_h_23
1672555670,4217.0,0.0,tlx_692_a_h_23
1672555675,4520.0,0.0,tlx_692_a_h_23
1672555680,4415.0,0.0,tlx_692_a_h_23
1672555685,3242.0,0.0,tlx_692_a_h_23
1672555690,4974.0,0.0,tlx_692_a_h_23
1672555695,3833.0,0.0,tlx_692_a_h_23
1672555700,4664.0,0.0,tlx_692_a_h_23
1672555705,3511.0,0.0,tlx_692_a_h_23
1672555710,4107.0,0.0,tlx_692_a_h_23
1672555715,3695.0,0.0,tlx_692_a_h_23
1672555720,3564.0,0.0,tlx_692_a_h_23
1672555725,3350.0,0.0,tlx_692_a_h_23
1672555730,3017.0,0.0,tlx_692_a_h_23
1672555735,3452.0,0.0,tlx_692_a_h_23
1672555740,3229.0,0.0,tlx_692_a_h_23
1672555745,3148.0,0.0,tlx_692_a_h_23
1672555750,3171.0,0.0,tlx_692_a_h_23
1672555755,4096.0,0.0,tlx_692_a_h_23
1672555760,3800.0,0.0,tlx_692_a_h_23
1672555765,3152.0,0.0,tlx_692_a_h_23
1672555770,3122.0,0.0,tlx_692_a_h_23
1672555775,4911.0,0.0,tlx_692_a_h_23
1672555780,3609.0,0.0,tlx_692_a_h_23
1672555785,3489.0,0.0,tlx_692_a_h_23
1672555790,4903.0,0.0,tlx_692_a_h_23
1672555795,4773.0,0.0,tlx_692_a_h_23
1672555800,3938.0,0.0,tlx_692_a_h_23
1672555805,4906.0,0.0,tlx_692_a_h_23
1672555810,3420.0,0.0,tlx_692_a_h_23
1672555815,4417.0,0.0,tlx_692_a_h_23
1672555820,3222.0,0.0,tlx_692_a_h_23
1672555825,3740.0,0.0,tlx_692_a_h_23
1672555830,4664.0,0.0,tlx_692_a_h_23
1672555835,3216.0,0.0,tlx_692_a_h_23
1672555840,4620.0,0.0,tlx_692_a_h_23
1672555845,4388.0,0.0,tlx_692_a_h_23
1672555850,4624.0,0.0,tlx_692_a_h_23
1672555855,4039.0,0.0,tlx_692_a_h_23
1672555860,3771.0,0.0,tlx_692_a_h_23
1672555865,3579.0,0.0,tlx_692_a_h_23
1672555870,4185.0,0.0,tlx_692_a_h_23
1672555875,3485.0,0.0,tlx_692_a_h_23
1672555880,3647.0,0.0,tlx_692_a_h_23
1672555885,4998.0,0.0,tlx_692_a_h_23
1672555890,3087.0,0.0,tlx_692_a_h_23
1672555895,4904.0,0.0,tlx_692_a_h_23
1672555900,3857.0,0.0,tlx_692_a_h_23
1672555905,3655.0,0.0,tlx_692_a_h_23
1672555910,3867.0,0.0,tlx_692_a_h_23
1672555915,3954.0,0.0,tlx_692_a_h_23
1672555920,3755.0,0.0,tlx_692_a_h_23
1672555925,4531.0,0.0,tlx_692_a_h_23
1672555930,3005.0,0.0,tlx_692_a_h_23
1672555935,4499.0,0.0,tlx_692_a_h_23
1672555940,3145.0,0.0,tlx_692_a_h_23
1672555945,4641.0,0.0,tlx_692_a_h_23
1672555950,3201.0,0.0,tlx_692_a_h_23
1672555955,4550.0,0.0,tlx_692_a_h_23
1672555960,3792.0,0.0,tlx_692_a_h_23
1672555965,4791.0,0.0,tlx_692_a_h_23
1672555970,4191.0,0.0,tlx_692_a_h_23
1672555975,3786.0,0.0,tlx_692_a_h_23
1672555980,4182.0,0.0,tlx_692_a_h_23
1672555985,3060.0,0.0,tlx_692_a_h_23
1672555990,3986.0,0.0,tlx_692_a_h_23
1672555995,4909.0,0.0,tlx_692_a_h_23
1672556000,4039.0,0.0,tlx_692_a_h_23
1672556005,3548.0,0.0,tlx_692_a_h_23
1672556010,3599.0,0.0,tlx_692_a_h_23
1672556015,4541.0,0.0,tlx_692_a_h_23
1672556020,4527.0,0.0,tlx_692_a_h_23
1672556025,4953.0,0.0,tlx_692_a_h_23
1672556030,4771.0,0.0,tlx_692_a_h_23
1672556035,4379.0,0.0,tlx_692_a_h_23
1672556040,3112.0,0.0,tlx_692_a_h_23
1672556045,3667.0,0.0,tlx_692_a_h_23
1672556050,4032.0,0.0,tlx_692_a_h_23
1672556055,4217.0,0.0,tlx_692_a_h_23
1672556060,3232.0,0.0,tlx_692_a_h_23
1672556065,3695.0,0.0,tlx_692_a_h_23
1672556070,4137.0,0.0,tlx_692_a_h_23
1672556075,4826.0,0.0,tlx_692_a_h_23
1672556080,3374.0,0.0,tlx_692_a_h_23
1672556085,3371.0,0.0,tlx_692_a_h_23
1672556090,3877.0,0.0,tlx_692_a_h_23
1672556095,4999.0,0.0,tlx_692_a_h_23
1672556100,4968.0,0.0,tlx_692_a_h_23
1672556105,3621.0,0.0,tlx_692_a_h_23
1672556110,3307.0,0.0,tlx_692_a_h_23
1672556115,4023.0,0.0,tlx_692_a_h_23
1672556120,4813.0,0.0,tlx_692_a_h_23
1672556125,4072.0,0.0,tlx_692_a_h_23
1672556130,4015.0,0.0,tlx_692_a_h_23
1672556135,3240.0,0.0,tlx_692_a_h_23
1672556140,3965.0,0.0,tlx_692_a_h_23
1672556145,3778.0,0.0,tlx_692_a_h_23
1672556150,4285.0,0.0,tlx_692_a_h_23
1672556155,4109.0,0.0,tlx_692_a_h_23
1672556160,3569.0,0.0,tlx_692_a_h_23
1672556165,3146.0,0.0,tlx_692_a_h_23
1672556170,3805.0,0.0,tlx_692_a_h_23
1672556175,4227.0,0.0,tlx_692_a_h_23
1672556180,3702.0,0.0,tlx_692_a_h_23
1672556185,3500.0,0.0,tlx_692_a_h_23
1672556190,3525.0,0.0,tlx_692_a_h_23
1672556195,3011.0,0.0,tlx_692_a_h_23
1672556200,3676.0,0.0,tlx_692_a_h_23
1672556205,4065.0,0.0,tlx_692_a_h_23
1672556210,3805.0,0.0,tlx_692_a_h_23
1672556215,3527.0,0.0,tlx_692_a_h_23
1672556220,4403.0,0.0,tlx_692_a_h_23
1672556225,3018.0,0.0,tlx_692_a_h_23
1672556230,4997.0,0.0,tlx_692_a_h_23
1672556235,4480.0,0.0,tlx_692_a_h_23
1672556240,3983.0,0.0,tlx_692_a_h_23
1672556245,3361.0,0.0,tlx_692_a_h_23
1672556250,3404.0,0.0,tlx_692_a_h_23
1672556255,4543.0,0.0,tlx_692_a_h_23
1672556260,3109.0,0.0,tlx_692_a_h_23
1672556265,3165.0,0.0,tlx_692_a_h_23
1672556270,3901.0,0.0,tlx_692_a_h_23
1672556275,3589.0,0.0,tlx_692_a_h_23
1672556280,3499.0,0.0,tlx_692_a_h_23
1672556285,3854.0,0.0,tlx_692_a_h_23
1672556290,3870.0,0.0,tlx_692_a_h_23
1672556295,4257.0,0.0,tlx_692_a_h_23
1672556300,4572.0,0.0,tlx_692_a_h_23
1672556305,3846.0,0.0,tlx_692_a_h_23
1672556310,3347.0,0.0,tlx_692_a_h_23
1672556315,3673.0,0.0,tlx_692_a_h_23
1672556320,4209.0,0.0,tlx_692_a_h_23
1672556325,4479.0,0.0,tlx_692_a_h_23
1672556330,4594.0,0.0,tlx_692_a_h_23
1672556335,3978.0,0.0,tlx_692_a_h_23
1672556340,4066.0,0.0,tlx_692_a_h_23
1672556345,4042.0,0.0,tlx_692_a_h_23
1672556350,4321.0,0.0,tlx_692_a_h_23
1672556355,3833.0,0.0,tlx_692_a_h_23
1672556360,3551.0,0.0,tlx_692_a_h_23
1672556365,4863.0,0.0,tlx_692_a_h_23
1672556370,4134.0,0.0,tlx_692_a_h_23
1672556375,4993.0,0.0,tlx_692_a_h_23
1672556380,3286.0,0.0,tlx_692_a_h_23
1672556385,4222.0,0.0,tlx_692_a_h_23
1672556390,4459.0,0.0,tlx_692_a_h_23
1672556395,4035.0,0.0,tlx_692_a_h_23
