Time,DER_632_a_10_Watts,DER_632_a_10_Vars,DER_632_a_10_loc
1672555470,3865.0,0.0,tlx_632_a_h_10
1672555475,3441.0,0.0,tlx_632_a_h_10
1672555480,4815.0,0.0,tlx_632_a_h_10
1672555485,4004.0,0.0,tlx_632_a_h_10
1672555490,4872.0,0.0,tlx_632_a_h_10
1672555495,4835.0,0.0,tlx_632_a_h_10
1672555500,4965.0,0.0,tlx_632_a_h_10
1672555505,3959.0,0.0,tlx_632_a_h_10
1672555510,4452.0,0.0,tlx_632_a_h_10
1672555515,4689.0,0.0,tlx_632_a_h_10
1672555520,4365.0,0.0,tlx_632_a_h_10
1672555525,3462.0,0.0,tlx_632_a_h_10
1672555530,3439.0,0.0,tlx_632_a_h_10
1672555535,4830.0,0.0,tlx_632_a_h_10
1672555540,3559.0,0.0,tlx_632_a_h_10
1672555545,4665.0,0.0,tlx_632_a_h_10
1672555550,3279.0,0.0,tlx_632_a_h_10
1672555555,3507.0,0.0,tlx_632_a_h_10
1672555560,3971.0,0.0,tlx_632_a_h_10
1672555565,4798.0,0.0,tlx_632_a_h_10
1672555570,3140.0,0.0,tlx_632_a_h_10
1672555575,4481.0,0.0,tlx_632_a_h_10
1672555580,4215.0,0.0,tlx_632_a_h_10
1672555585,3402.0,0.0,tlx_632_a_h_10
1672555590,3804.0,0.0,tlx_632_a_h_10
1672555595,4536.0,0.0,tlx_632_a_h_10
1672555600,4804.0,0.0,tlx_632_a_h_10
1672555605,4306.0,0.0,tlx_632_a_h_10
1672555610,3080.0,0.0,tlx_632_a_h_10
1672555615,3677.0,0.0,tlx_632_a_h_10
1672555620,3840.0,0.0,tlx_632_a_h_10
1672555625,3056.0,0.0,tlx_632_a_h_10
1672555630,3920.0,0.0,tlx_632_a_h_10
1672555635,3732.0,0.0,tlx_632_a_h_10
1672555640,3016.0,0.0,tlx_632_a_h_10
1672555645,4464.0,0.0,tlx_632_a_h_10
1672555650,4201.0,0.0,tlx_632_a_h_10
1672555655,3678.0,0.0,tlx_632_a_h_10
1672555660,4248.0,0.0,tlx_632_a_h_10
1672555665,3176.0,0.0,tlx_632_a_h_10
1672555670,3614.0,0.0,tlx_632_a_h_10
1672555675,4404.0,0.0,tlx_632_a_h_10
1672555680,3395.0,0.0,tlx_632_a_h_10
1672555685,3814.0,0.0,tlx_632_a_h_10
1672555690,3577.0,0.0,tlx_632_a_h_10
1672555695,4480.0,0.0,tlx_632_a_h_10
1672555700,4523.0,0.0,tlx_632_a_h_10
1672555705,4803.0,0.0,tlx_632_a_h_10
1672555710,4667.0,0.0,tlx_632_a_h_10
1672555715,3481.0,0.0,tlx_632_a_h_10
1672555720,4789.0,0.0,tlx_632_a_h_10
1672555725,4179.0,0.0,tlx_632_a_h_10
1672555730,4167.0,0.0,tlx_632_a_h_10
1672555735,4348.0,0.0,tlx_632_a_h_10
1672555740,3722.0,0.0,tlx_632_a_h_10
1672555745,3649.0,0.0,tlx_632_a_h_10
1672555750,3662.0,0.0,tlx_632_a_h_10
1672555755,3486.0,0.0,tlx_632_a_h_10
1672555760,3604.0,0.0,tlx_632_a_h_10
1672555765,4112.0,0.0,tlx_632_a_h_10
1672555770,4522.0,0.0,tlx_632_a_h_10
1672555775,3884.0,0.0,tlx_632_a_h_10
1672555780,3750.0,0.0,tlx_632_a_h_10
1672555785,4985.0,0.0,tlx_632_a_h_10
1672555790,3925.0,0.0,tlx_632_a_h_10
1672555795,3436.0,0.0,tlx_632_a_h_10
1672555800,4251.0,0.0,tlx_632_a_h_10
1672555805,4157.0,0.0,tlx_632_a_h_10
1672555810,3683.0,0.0,tlx_632_a_h_10
1672555815,4227.0,0.0,tlx_632_a_h_10
1672555820,3485.0,0.0,tlx_632_a_h_10
1672555825,4108.0,0.0,tlx_632_a_h_10
1672555830,4564.0,0.0,tlx_632_a_h_10
1672555835,4102.0,0.0,tlx_632_a_h_10
1672555840,3674.0,0.0,tlx_632_a_h_10
1672555845,3659.0,0.0,tlx_632_a_h_10
1672555850,3800.0,0.0,tlx_632_a_h_10
1672555855,4904.0,0.0,tlx_632_a_h_10
1672555860,3923.0,0.0,tlx_632_a_h_10
1672555865,4167.0,0.0,tlx_632_a_h_10
1672555870,4176.0,0.0,tlx_632_a_h_10
1672555875,4582.0,0.0,tlx_632_a_h_10
1672555880,4944.0,0.0,tlx_632_a_h_10
1672555885,3345.0,0.0,tlx_632_a_h_10
1672555890,3379.0,0.0,tlx_632_a_h_10
1672555895,3803.0,0.0,tlx_632_a_h_10
1672555900,3310.0,0.0,tlx_632_a_h_10
1672555905,3010.0,0.0,tlx_632_a_h_10
1672555910,3102.0,0.0,tlx_632_a_h_10
1672555915,4029.0,0.0,tlx_632_a_h_10
1672555920,3739.0,0.0,tlx_632_a_h_10
1672555925,4147.0,0.0,tlx_632_a_h_10
1672555930,3228.0,0.0,tlx_632_a_h_10
1672555935,3712.0,0.0,tlx_632_a_h_10
1672555940,3183.0,0.0,tlx_632_a_h_10
1672555945,4006.0,0.0,tlx_632_a_h_10
1672555950,3572.0,0.0,tlx_632_a_h_10
1672555955,4232.0,0.0,tlx_632_a_h_10
1672555960,3083.0,0.0,tlx_632_a_h_10
1672555965,3309.0,0.0,tlx_632_a_h_10
1672555970,4659.0,0.0,tlx_632_a_h_10
1672555975,3915.0,0.0,tlx_632_a_h_10
1672555980,4158.0,0.0,tlx_632_a_h_10
1672555985,4354.0,0.0,tlx_632_a_h_10
1672555990,4354.0,0.0,tlx_632_a_h_10
1672555995,3202.0,0.0,tlx_632_a_h_10
1672556000,4208.0,0.0,tlx_632_a_h_10
1672556005,4857.0,0.0,tlx_632_a_h_10
1672556010,4364.0,0.0,tlx_632_a_h_10
1672556015,3053.0,0.0,tlx_632_a_h_10
1672556020,4457.0,0.0,tlx_632_a_h_10
1672556025,3583.0,0.0,tlx_632_a_h_10
1672556030,4044.0,0.0,tlx_632_a_h_10
1672556035,3571.0,0.0,tlx_632_a_h_10
1672556040,3744.0,0.0,tlx_632_a_h_10
1672556045,3672.0,0.0,tlx_632_a_h_10
1672556050,3695.0,0.0,tlx_632_a_h_10
1672556055,4676.0,0.0,tlx_632_a_h_10
1672556060,4440.0,0.0,tlx_632_a_h_10
1672556065,4654.0,0.0,tlx_632_a_h_10
1672556070,3852.0,0.0,tlx_632_a_h_10
1672556075,3345.0,0.0,tlx_632_a_h_10
1672556080,4677.0,0.0,tlx_632_a_h_10
1672556085,4557.0,0.0,tlx_632_a_h_10
1672556090,4458.0,0.0,tlx_632_a_h_10
1672556095,3365.0,0.0,tlx_632_a_h_10
1672556100,3863.0,0.0,tlx_632_a_h_10
1672556105,3927.0,0.0,tlx_632_a_h_10
1672556110,4670.0,0.0,tlx_632_a_h_10
1672556115,3616.0,0.0,tlx_632_a_h_10
1672556120,3653.0,0.0,tlx_632_a_h_10
1672556125,4527.0,0.0,tlx_632_a_h_10
1672556130,3708.0,0.0,tlx_632_a_h_10
1672556135,4766.0,0.0,tlx_632_a_h_10
1672556140,4927.0,0.0,tlx_632_a_h_10
1672556145,3677.0,0.0,tlx_632_a_h_10
1672556150,4209.0,0.0,tlx_632_a_h_10
1672556155,3928.0,0.0,tlx_632_a_h_10
1672556160,3556.0,0.0,tlx_632_a_h_10
1672556165,3297.0,0.0,tlx_632_a_h_10
1672556170,3698.0,0.0,tlx_632_a_h_10
1672556175,4397.0,0.0,tlx_632_a_h_10
1672556180,3131.0,0.0,tlx_632_a_h_10
1672556185,4098.0,0.0,tlx_632_a_h_10
1672556190,3227.0,0.0,tlx_632_a_h_10
1672556195,3726.0,0.0,tlx_632_a_h_10
1672556200,4176.0,0.0,tlx_632_a_h_10
1672556205,4533.0,0.0,tlx_632_a_h_10
1672556210,4308.0,0.0,tlx_632_a_h_10
1672556215,4302.0,0.0,tlx_632_a_h_10
1672556220,3734.0,0.0,tlx_632_a_h_10
1672556225,4875.0,0.0,tlx_632_a_h_10
1672556230,4728.0,0.0,tlx_632_a_h_10
1672556235,4837.0,0.0,tlx_632_a_h_10
1672556240,4727.0,0.0,tlx_632_a_h_10
1672556245,3140.0,0.0,tlx_632_a_h_10
1672556250,3494.0,0.0,tlx_632_a_h_10
1672556255,4236.0,0.0,tlx_632_a_h_10
1672556260,3642.0,0.0,tlx_632_a_h_10
1672556265,3857.0,0.0,tlx_632_a_h_10
1672556270,3207.0,0.0,tlx_632_a_h_10
1672556275,4141.0,0.0,tlx_632_a_h_10
1672556280,3182.0,0.0,tlx_632_a_h_10
1672556285,3519.0,0.0,tlx_632_a_h_10
1672556290,3375.0,0.0,tlx_632_a_h_10
1672556295,4443.0,0.0,tlx_632_a_h_10
1672556300,4905.0,0.0,tlx_632_a_h_10
1672556305,3182.0,0.0,tlx_632_a_h_10
1672556310,4441.0,0.0,tlx_632_a_h_10
1672556315,3463.0,0.0,tlx_632_a_h_10
1672556320,4462.0,0.0,tlx_632_a_h_10
1672556325,3692.0,0.0,tlx_632_a_h_10
1672556330,4950.0,0.0,tlx_632_a_h_10
1672556335,3749.0,0.0,tlx_632_a_h_10
1672556340,4424.0,0.0,tlx_632_a_h_10
1672556345,3052.0,0.0,tlx_632_a_h_10
1672556350,3351.0,0.0,tlx_632_a_h_10
1672556355,3084.0,0.0,tlx_632_a_h_10
1672556360,4166.0,0.0,tlx_632_a_h_10
1672556365,4173.0,0.0,tlx_632_a_h_10
1672556370,3996.0,0.0,tlx_632_a_h_10
1672556375,3307.0,0.0,tlx_632_a_h_10
1672556380,4912.0,0.0,tlx_632_a_h_10
1672556385,4354.0,0.0,tlx_632_a_h_10
1672556390,4303.0,0.0,tlx_632_a_h_10
1672556395,4173.0,0.0,tlx_632_a_h_10
