Time,DER_611_c_34_Watts,DER_611_c_34_Vars,DER_611_c_34_loc
1672555470,4133.0,0.0,tlx_611_c_h_34
1672555475,3560.0,0.0,tlx_611_c_h_34
1672555480,4331.0,0.0,tlx_611_c_h_34
1672555485,3284.0,0.0,tlx_611_c_h_34
1672555490,3774.0,0.0,tlx_611_c_h_34
1672555495,4597.0,0.0,tlx_611_c_h_34
1672555500,4128.0,0.0,tlx_611_c_h_34
1672555505,4552.0,0.0,tlx_611_c_h_34
1672555510,3709.0,0.0,tlx_611_c_h_34
1672555515,4589.0,0.0,tlx_611_c_h_34
1672555520,4375.0,0.0,tlx_611_c_h_34
1672555525,3095.0,0.0,tlx_611_c_h_34
1672555530,4030.0,0.0,tlx_611_c_h_34
1672555535,4104.0,0.0,tlx_611_c_h_34
1672555540,3879.0,0.0,tlx_611_c_h_34
1672555545,3613.0,0.0,tlx_611_c_h_34
1672555550,4562.0,0.0,tlx_611_c_h_34
1672555555,4618.0,0.0,tlx_611_c_h_34
1672555560,3290.0,0.0,tlx_611_c_h_34
1672555565,4381.0,0.0,tlx_611_c_h_34
1672555570,3866.0,0.0,tlx_611_c_h_34
1672555575,3534.0,0.0,tlx_611_c_h_34
1672555580,3917.0,0.0,tlx_611_c_h_34
1672555585,3880.0,0.0,tlx_611_c_h_34
1672555590,4673.0,0.0,tlx_611_c_h_34
1672555595,3158.0,0.0,tlx_611_c_h_34
1672555600,3360.0,0.0,tlx_611_c_h_34
1672555605,3960.0,0.0,tlx_611_c_h_34
1672555610,4592.0,0.0,tlx_611_c_h_34
1672555615,3596.0,0.0,tlx_611_c_h_34
1672555620,3871.0,0.0,tlx_611_c_h_34
1672555625,4396.0,0.0,tlx_611_c_h_34
1672555630,4808.0,0.0,tlx_611_c_h_34
1672555635,4884.0,0.0,tlx_611_c_h_34
1672555640,4700.0,0.0,tlx_611_c_h_34
1672555645,3445.0,0.0,tlx_611_c_h_34
1672555650,4287.0,0.0,tlx_611_c_h_34
1672555655,4091.0,0.0,tlx_611_c_h_34
1672555660,3761.0,0.0,tlx_611_c_h_34
1672555665,4296.0,0.0,tlx_611_c_h_34
1672555670,3147.0,0.0,tlx_611_c_h_34
1672555675,3085.0,0.0,tlx_611_c_h_34
1672555680,4269.0,0.0,tlx_611_c_h_34
1672555685,4210.0,0.0,tlx_611_c_h_34
1672555690,3814.0,0.0,tlx_611_c_h_34
1672555695,4786.0,0.0,tlx_611_c_h_34
1672555700,3493.0,0.0,tlx_611_c_h_34
1672555705,3114.0,0.0,tlx_611_c_h_34
1672555710,3562.0,0.0,tlx_611_c_h_34
1672555715,3613.0,0.0,tlx_611_c_h_34
1672555720,3885.0,0.0,tlx_611_c_h_34
1672555725,4054.0,0.0,tlx_611_c_h_34
1672555730,4833.0,0.0,tlx_611_c_h_34
1672555735,4116.0,0.0,tlx_611_c_h_34
1672555740,3604.0,0.0,tlx_611_c_h_34
1672555745,4601.0,0.0,tlx_611_c_h_34
1672555750,3877.0,0.0,tlx_611_c_h_34
1672555755,3891.0,0.0,tlx_611_c_h_34
1672555760,4357.0,0.0,tlx_611_c_h_34
1672555765,3911.0,0.0,tlx_611_c_h_34
1672555770,3114.0,0.0,tlx_611_c_h_34
1672555775,4020.0,0.0,tlx_611_c_h_34
1672555780,3344.0,0.0,tlx_611_c_h_34
1672555785,4438.0,0.0,tlx_611_c_h_34
1672555790,3037.0,0.0,tlx_611_c_h_34
1672555795,4441.0,0.0,tlx_611_c_h_34
1672555800,3166.0,0.0,tlx_611_c_h_34
1672555805,3373.0,0.0,tlx_611_c_h_34
1672555810,3844.0,0.0,tlx_611_c_h_34
1672555815,3994.0,0.0,tlx_611_c_h_34
1672555820,4431.0,0.0,tlx_611_c_h_34
1672555825,4801.0,0.0,tlx_611_c_h_34
1672555830,3965.0,0.0,tlx_611_c_h_34
1672555835,3877.0,0.0,tlx_611_c_h_34
1672555840,3755.0,0.0,tlx_611_c_h_34
1672555845,4918.0,0.0,tlx_611_c_h_34
1672555850,3488.0,0.0,tlx_611_c_h_34
1672555855,4648.0,0.0,tlx_611_c_h_34
1672555860,3398.0,0.0,tlx_611_c_h_34
1672555865,4206.0,0.0,tlx_611_c_h_34
1672555870,3069.0,0.0,tlx_611_c_h_34
1672555875,3109.0,0.0,tlx_611_c_h_34
1672555880,4274.0,0.0,tlx_611_c_h_34
1672555885,3227.0,0.0,tlx_611_c_h_34
1672555890,3251.0,0.0,tlx_611_c_h_34
1672555895,3428.0,0.0,tlx_611_c_h_34
1672555900,4171.0,0.0,tlx_611_c_h_34
1672555905,3958.0,0.0,tlx_611_c_h_34
1672555910,3779.0,0.0,tlx_611_c_h_34
1672555915,3670.0,0.0,tlx_611_c_h_34
1672555920,4967.0,0.0,tlx_611_c_h_34
1672555925,3796.0,0.0,tlx_611_c_h_34
1672555930,4931.0,0.0,tlx_611_c_h_34
1672555935,3281.0,0.0,tlx_611_c_h_34
1672555940,3031.0,0.0,tlx_611_c_h_34
1672555945,3400.0,0.0,tlx_611_c_h_34
1672555950,4749.0,0.0,tlx_611_c_h_34
1672555955,4005.0,0.0,tlx_611_c_h_34
1672555960,3860.0,0.0,tlx_611_c_h_34
1672555965,4621.0,0.0,tlx_611_c_h_34
1672555970,3406.0,0.0,tlx_611_c_h_34
1672555975,3040.0,0.0,tlx_611_c_h_34
1672555980,4045.0,0.0,tlx_611_c_h_34
1672555985,4515.0,0.0,tlx_611_c_h_34
1672555990,4705.0,0.0,tlx_611_c_h_34
1672555995,4048.0,0.0,tlx_611_c_h_34
1672556000,3134.0,0.0,tlx_611_c_h_34
1672556005,3779.0,0.0,tlx_611_c_h_34
1672556010,4360.0,0.0,tlx_611_c_h_34
1672556015,3538.0,0.0,tlx_611_c_h_34
1672556020,3676.0,0.0,tlx_611_c_h_34
1672556025,4636.0,0.0,tlx_611_c_h_34
1672556030,4019.0,0.0,tlx_611_c_h_34
1672556035,4654.0,0.0,tlx_611_c_h_34
1672556040,3094.0,0.0,tlx_611_c_h_34
1672556045,3447.0,0.0,tlx_611_c_h_34
1672556050,4522.0,0.0,tlx_611_c_h_34
1672556055,4701.0,0.0,tlx_611_c_h_34
1672556060,3317.0,0.0,tlx_611_c_h_34
1672556065,4612.0,0.0,tlx_611_c_h_34
1672556070,4809.0,0.0,tlx_611_c_h_34
1672556075,4066.0,0.0,tlx_611_c_h_34
1672556080,3546.0,0.0,tlx_611_c_h_34
1672556085,4754.0,0.0,tlx_611_c_h_34
1672556090,4812.0,0.0,tlx_611_c_h_34
1672556095,4871.0,0.0,tlx_611_c_h_34
1672556100,3431.0,0.0,tlx_611_c_h_34
1672556105,3681.0,0.0,tlx_611_c_h_34
1672556110,3370.0,0.0,tlx_611_c_h_34
1672556115,4874.0,0.0,tlx_611_c_h_34
1672556120,3845.0,0.0,tlx_611_c_h_34
1672556125,4326.0,0.0,tlx_611_c_h_34
1672556130,4371.0,0.0,tlx_611_c_h_34
1672556135,4834.0,0.0,tlx_611_c_h_34
1672556140,3363.0,0.0,tlx_611_c_h_34
1672556145,4815.0,0.0,tlx_611_c_h_34
1672556150,4390.0,0.0,tlx_611_c_h_34
1672556155,3042.0,0.0,tlx_611_c_h_34
1672556160,4334.0,0.0,tlx_611_c_h_34
1672556165,3563.0,0.0,tlx_611_c_h_34
1672556170,3894.0,0.0,tlx_611_c_h_34
1672556175,3292.0,0.0,tlx_611_c_h_34
1672556180,3055.0,0.0,tlx_611_c_h_34
1672556185,3860.0,0.0,tlx_611_c_h_34
1672556190,3844.0,0.0,tlx_611_c_h_34
1672556195,4156.0,0.0,tlx_611_c_h_34
1672556200,4693.0,0.0,tlx_611_c_h_34
1672556205,4049.0,0.0,tlx_611_c_h_34
1672556210,4975.0,0.0,tlx_611_c_h_34
1672556215,3017.0,0.0,tlx_611_c_h_34
1672556220,4026.0,0.0,tlx_611_c_h_34
1672556225,3688.0,0.0,tlx_611_c_h_34
1672556230,3157.0,0.0,tlx_611_c_h_34
1672556235,3566.0,0.0,tlx_611_c_h_34
1672556240,3899.0,0.0,tlx_611_c_h_34
1672556245,4359.0,0.0,tlx_611_c_h_34
1672556250,3482.0,0.0,tlx_611_c_h_34
1672556255,3031.0,0.0,tlx_611_c_h_34
1672556260,4190.0,0.0,tlx_611_c_h_34
1672556265,3649.0,0.0,tlx_611_c_h_34
1672556270,4319.0,0.0,tlx_611_c_h_34
1672556275,3003.0,0.0,tlx_611_c_h_34
1672556280,4839.0,0.0,tlx_611_c_h_34
1672556285,4248.0,0.0,tlx_611_c_h_34
1672556290,4985.0,0.0,tlx_611_c_h_34
1672556295,3605.0,0.0,tlx_611_c_h_34
1672556300,3857.0,0.0,tlx_611_c_h_34
1672556305,4948.0,0.0,tlx_611_c_h_34
1672556310,3957.0,0.0,tlx_611_c_h_34
1672556315,3323.0,0.0,tlx_611_c_h_34
1672556320,4874.0,0.0,tlx_611_c_h_34
1672556325,3308.0,0.0,tlx_611_c_h_34
1672556330,4406.0,0.0,tlx_611_c_h_34
1672556335,3835.0,0.0,tlx_611_c_h_34
1672556340,4218.0,0.0,tlx_611_c_h_34
1672556345,3538.0,0.0,tlx_611_c_h_34
1672556350,3867.0,0.0,tlx_611_c_h_34
1672556355,4959.0,0.0,tlx_611_c_h_34
1672556360,3420.0,0.0,tlx_611_c_h_34
1672556365,3712.0,0.0,tlx_611_c_h_34
1672556370,3503.0,0.0,tlx_611_c_h_34
1672556375,4275.0,0.0,tlx_611_c_h_34
1672556380,4360.0,0.0,tlx_611_c_h_34
1672556385,4767.0,0.0,tlx_611_c_h_34
1672556390,3382.0,0.0,tlx_611_c_h_34
1672556395,4605.0,0.0,tlx_611_c_h_34
