Time,DER_632_c_32_Watts,DER_632_c_32_Vars,DER_632_c_32_loc
1672555470,3518.0,0.0,tlx_632_c_h_32
1672555475,4184.0,0.0,tlx_632_c_h_32
1672555480,3569.0,0.0,tlx_632_c_h_32
1672555485,3313.0,0.0,tlx_632_c_h_32
1672555490,3692.0,0.0,tlx_632_c_h_32
1672555495,3173.0,0.0,tlx_632_c_h_32
1672555500,3787.0,0.0,tlx_632_c_h_32
1672555505,3562.0,0.0,tlx_632_c_h_32
1672555510,4337.0,0.0,tlx_632_c_h_32
1672555515,4642.0,0.0,tlx_632_c_h_32
1672555520,3687.0,0.0,tlx_632_c_h_32
1672555525,4884.0,0.0,tlx_632_c_h_32
1672555530,4907.0,0.0,tlx_632_c_h_32
1672555535,4127.0,0.0,tlx_632_c_h_32
1672555540,3272.0,0.0,tlx_632_c_h_32
1672555545,4154.0,0.0,tlx_632_c_h_32
1672555550,3411.0,0.0,tlx_632_c_h_32
1672555555,4989.0,0.0,tlx_632_c_h_32
1672555560,4947.0,0.0,tlx_632_c_h_32
1672555565,4566.0,0.0,tlx_632_c_h_32
1672555570,4104.0,0.0,tlx_632_c_h_32
1672555575,4607.0,0.0,tlx_632_c_h_32
1672555580,4859.0,0.0,tlx_632_c_h_32
1672555585,3455.0,0.0,tlx_632_c_h_32
1672555590,3565.0,0.0,tlx_632_c_h_32
1672555595,4075.0,0.0,tlx_632_c_h_32
1672555600,3331.0,0.0,tlx_632_c_h_32
1672555605,3841.0,0.0,tlx_632_c_h_32
1672555610,3567.0,0.0,tlx_632_c_h_32
1672555615,4319.0,0.0,tlx_632_c_h_32
1672555620,3899.0,0.0,tlx_632_c_h_32
1672555625,4833.0,0.0,tlx_632_c_h_32
1672555630,4366.0,0.0,tlx_632_c_h_32
1672555635,3686.0,0.0,tlx_632_c_h_32
1672555640,4715.0,0.0,tlx_632_c_h_32
1672555645,3088.0,0.0,tlx_632_c_h_32
1672555650,3963.0,0.0,tlx_632_c_h_32
1672555655,4946.0,0.0,tlx_632_c_h_32
1672555660,4557.0,0.0,tlx_632_c_h_32
1672555665,3432.0,0.0,tlx_632_c_h_32
1672555670,4644.0,0.0,tlx_632_c_h_32
1672555675,3481.0,0.0,tlx_632_c_h_32
1672555680,4545.0,0.0,tlx_632_c_h_32
1672555685,4474.0,0.0,tlx_632_c_h_32
1672555690,4384.0,0.0,tlx_632_c_h_32
1672555695,4983.0,0.0,tlx_632_c_h_32
1672555700,4009.0,0.0,tlx_632_c_h_32
1672555705,4115.0,0.0,tlx_632_c_h_32
1672555710,3003.0,0.0,tlx_632_c_h_32
1672555715,3730.0,0.0,tlx_632_c_h_32
1672555720,3188.0,0.0,tlx_632_c_h_32
1672555725,4198.0,0.0,tlx_632_c_h_32
1672555730,4024.0,0.0,tlx_632_c_h_32
1672555735,3400.0,0.0,tlx_632_c_h_32
1672555740,3771.0,0.0,tlx_632_c_h_32
1672555745,3210.0,0.0,tlx_632_c_h_32
1672555750,4155.0,0.0,tlx_632_c_h_32
1672555755,3006.0,0.0,tlx_632_c_h_32
1672555760,3471.0,0.0,tlx_632_c_h_32
1672555765,4035.0,0.0,tlx_632_c_h_32
1672555770,3430.0,0.0,tlx_632_c_h_32
1672555775,4612.0,0.0,tlx_632_c_h_32
1672555780,4433.0,0.0,tlx_632_c_h_32
1672555785,3728.0,0.0,tlx_632_c_h_32
1672555790,4316.0,0.0,tlx_632_c_h_32
1672555795,3522.0,0.0,tlx_632_c_h_32
1672555800,4707.0,0.0,tlx_632_c_h_32
1672555805,4112.0,0.0,tlx_632_c_h_32
1672555810,3410.0,0.0,tlx_632_c_h_32
1672555815,4847.0,0.0,tlx_632_c_h_32
1672555820,4860.0,0.0,tlx_632_c_h_32
1672555825,3691.0,0.0,tlx_632_c_h_32
1672555830,4377.0,0.0,tlx_632_c_h_32
1672555835,3406.0,0.0,tlx_632_c_h_32
1672555840,4224.0,0.0,tlx_632_c_h_32
1672555845,4089.0,0.0,tlx_632_c_h_32
1672555850,3485.0,0.0,tlx_632_c_h_32
1672555855,3094.0,0.0,tlx_632_c_h_32
1672555860,4475.0,0.0,tlx_632_c_h_32
1672555865,3583.0,0.0,tlx_632_c_h_32
1672555870,4217.0,0.0,tlx_632_c_h_32
1672555875,3601.0,0.0,tlx_632_c_h_32
1672555880,4562.0,0.0,tlx_632_c_h_32
1672555885,4694.0,0.0,tlx_632_c_h_32
1672555890,4181.0,0.0,tlx_632_c_h_32
1672555895,4120.0,0.0,tlx_632_c_h_32
1672555900,3407.0,0.0,tlx_632_c_h_32
1672555905,3277.0,0.0,tlx_632_c_h_32
1672555910,3770.0,0.0,tlx_632_c_h_32
1672555915,3518.0,0.0,tlx_632_c_h_32
1672555920,4495.0,0.0,tlx_632_c_h_32
1672555925,4561.0,0.0,tlx_632_c_h_32
1672555930,4339.0,0.0,tlx_632_c_h_32
1672555935,3425.0,0.0,tlx_632_c_h_32
1672555940,3299.0,0.0,tlx_632_c_h_32
1672555945,4286.0,0.0,tlx_632_c_h_32
1672555950,4062.0,0.0,tlx_632_c_h_32
1672555955,3392.0,0.0,tlx_632_c_h_32
1672555960,4530.0,0.0,tlx_632_c_h_32
1672555965,3046.0,0.0,tlx_632_c_h_32
1672555970,4238.0,0.0,tlx_632_c_h_32
1672555975,4481.0,0.0,tlx_632_c_h_32
1672555980,4810.0,0.0,tlx_632_c_h_32
1672555985,3297.0,0.0,tlx_632_c_h_32
1672555990,3947.0,0.0,tlx_632_c_h_32
1672555995,3465.0,0.0,tlx_632_c_h_32
1672556000,3636.0,0.0,tlx_632_c_h_32
1672556005,3845.0,0.0,tlx_632_c_h_32
1672556010,3506.0,0.0,tlx_632_c_h_32
1672556015,3291.0,0.0,tlx_632_c_h_32
1672556020,4653.0,0.0,tlx_632_c_h_32
1672556025,4774.0,0.0,tlx_632_c_h_32
1672556030,4141.0,0.0,tlx_632_c_h_32
1672556035,3874.0,0.0,tlx_632_c_h_32
1672556040,4779.0,0.0,tlx_632_c_h_32
1672556045,4343.0,0.0,tlx_632_c_h_32
1672556050,4532.0,0.0,tlx_632_c_h_32
1672556055,3272.0,0.0,tlx_632_c_h_32
1672556060,3097.0,0.0,tlx_632_c_h_32
1672556065,3776.0,0.0,tlx_632_c_h_32
1672556070,3253.0,0.0,tlx_632_c_h_32
1672556075,3333.0,0.0,tlx_632_c_h_32
1672556080,3189.0,0.0,tlx_632_c_h_32
1672556085,4321.0,0.0,tlx_632_c_h_32
1672556090,3642.0,0.0,tlx_632_c_h_32
1672556095,4873.0,0.0,tlx_632_c_h_32
1672556100,4353.0,0.0,tlx_632_c_h_32
1672556105,4188.0,0.0,tlx_632_c_h_32
1672556110,4016.0,0.0,tlx_632_c_h_32
1672556115,3686.0,0.0,tlx_632_c_h_32
1672556120,3858.0,0.0,tlx_632_c_h_32
1672556125,4918.0,0.0,tlx_632_c_h_32
1672556130,3727.0,0.0,tlx_632_c_h_32
1672556135,3477.0,0.0,tlx_632_c_h_32
1672556140,4138.0,0.0,tlx_632_c_h_32
1672556145,4536.0,0.0,tlx_632_c_h_32
1672556150,3110.0,0.0,tlx_632_c_h_32
1672556155,3664.0,0.0,tlx_632_c_h_32
1672556160,3774.0,0.0,tlx_632_c_h_32
1672556165,4295.0,0.0,tlx_632_c_h_32
1672556170,4674.0,0.0,tlx_632_c_h_32
1672556175,4060.0,0.0,tlx_632_c_h_32
1672556180,4599.0,0.0,tlx_632_c_h_32
1672556185,4714.0,0.0,tlx_632_c_h_32
1672556190,4835.0,0.0,tlx_632_c_h_32
1672556195,4071.0,0.0,tlx_632_c_h_32
1672556200,4705.0,0.0,tlx_632_c_h_32
1672556205,3023.0,0.0,tlx_632_c_h_32
1672556210,3344.0,0.0,tlx_632_c_h_32
1672556215,4856.0,0.0,tlx_632_c_h_32
1672556220,3460.0,0.0,tlx_632_c_h_32
1672556225,4488.0,0.0,tlx_632_c_h_32
1672556230,3715.0,0.0,tlx_632_c_h_32
1672556235,4756.0,0.0,tlx_632_c_h_32
1672556240,4850.0,0.0,tlx_632_c_h_32
1672556245,4724.0,0.0,tlx_632_c_h_32
1672556250,4829.0,0.0,tlx_632_c_h_32
1672556255,4602.0,0.0,tlx_632_c_h_32
1672556260,4616.0,0.0,tlx_632_c_h_32
1672556265,3591.0,0.0,tlx_632_c_h_32
1672556270,3560.0,0.0,tlx_632_c_h_32
1672556275,4128.0,0.0,tlx_632_c_h_32
1672556280,4176.0,0.0,tlx_632_c_h_32
1672556285,3897.0,0.0,tlx_632_c_h_32
1672556290,3392.0,0.0,tlx_632_c_h_32
1672556295,3020.0,0.0,tlx_632_c_h_32
1672556300,4537.0,0.0,tlx_632_c_h_32
1672556305,4796.0,0.0,tlx_632_c_h_32
1672556310,4925.0,0.0,tlx_632_c_h_32
1672556315,4581.0,0.0,tlx_632_c_h_32
1672556320,4879.0,0.0,tlx_632_c_h_32
1672556325,4942.0,0.0,tlx_632_c_h_32
1672556330,3800.0,0.0,tlx_632_c_h_32
1672556335,3595.0,0.0,tlx_632_c_h_32
1672556340,4764.0,0.0,tlx_632_c_h_32
1672556345,3763.0,0.0,tlx_632_c_h_32
1672556350,4947.0,0.0,tlx_632_c_h_32
1672556355,3520.0,0.0,tlx_632_c_h_32
1672556360,3064.0,0.0,tlx_632_c_h_32
1672556365,4409.0,0.0,tlx_632_c_h_32
1672556370,4540.0,0.0,tlx_632_c_h_32
1672556375,4457.0,0.0,tlx_632_c_h_32
1672556380,3271.0,0.0,tlx_632_c_h_32
1672556385,4903.0,0.0,tlx_632_c_h_32
1672556390,4877.0,0.0,tlx_632_c_h_32
1672556395,4913.0,0.0,tlx_632_c_h_32
