# file...... ./gld_outputs/tlx_652_a_h_1.csv
# date...... Sat May 27 12:46:40 2023
# user...... deras
# host...... (null)
# target.... triplex_meter 5408
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power.imag, voltage_12.real
2023-05-19 17:08:11 UTC,+7435.55,+208.76
2023-05-19 17:08:12 UTC,+7435.55,+208.76
2023-05-19 17:08:13 UTC,+7435.55,+208.76
2023-05-19 17:08:14 UTC,+7435.55,+208.76
2023-05-19 17:08:15 UTC,+7435.55,+208.76
2023-05-19 17:08:16 UTC,+7435.55,+208.76
2023-05-19 17:08:17 UTC,+7435.55,+208.76
2023-05-19 17:08:18 UTC,+7435.55,+208.76
2023-05-19 17:08:19 UTC,+7435.55,+208.76
2023-05-19 17:08:20 UTC,+7435.55,+208.76
2023-05-19 17:08:21 UTC,+7435.55,+208.76
2023-05-19 17:08:22 UTC,+7435.55,+208.76
2023-05-19 17:08:23 UTC,+7435.55,+208.76
2023-05-19 17:08:24 UTC,+7435.55,+208.76
2023-05-19 17:08:25 UTC,+7435.55,+208.76
2023-05-19 17:08:26 UTC,+7435.55,+208.76
2023-05-19 17:08:27 UTC,+7435.55,+208.76
2023-05-19 17:08:28 UTC,+7435.55,+208.76
2023-05-19 17:08:29 UTC,+7435.55,+208.76
2023-05-19 17:08:30 UTC,+7435.55,+208.76
2023-05-19 17:08:31 UTC,+7435.55,+208.76
2023-05-19 17:08:32 UTC,+7435.55,+208.76
2023-05-19 17:08:33 UTC,+7435.55,+208.76
2023-05-19 17:08:34 UTC,+7435.55,+208.76
2023-05-19 17:08:35 UTC,+7435.55,+208.76
2023-05-19 17:08:36 UTC,+7435.55,+208.76
2023-05-19 17:08:37 UTC,+7435.55,+208.76
2023-05-19 17:08:38 UTC,+7435.55,+208.76
2023-05-19 17:08:39 UTC,+7435.55,+208.76
2023-05-19 17:08:40 UTC,+7435.55,+208.76
2023-05-19 17:08:41 UTC,+7435.55,+208.76
2023-05-19 17:08:42 UTC,+7435.55,+208.76
2023-05-19 17:08:43 UTC,+7435.55,+208.76
2023-05-19 17:08:44 UTC,+7435.55,+208.76
2023-05-19 17:08:45 UTC,+7435.55,+208.76
2023-05-19 17:08:46 UTC,+7435.55,+208.76
2023-05-19 17:08:47 UTC,+7435.55,+208.76
2023-05-19 17:08:48 UTC,+7435.55,+208.76
2023-05-19 17:08:49 UTC,+7435.55,+208.76
2023-05-19 17:08:50 UTC,+7435.55,+208.76
2023-05-19 17:08:51 UTC,+7435.55,+208.76
2023-05-19 17:08:52 UTC,+7435.55,+208.76
2023-05-19 17:08:53 UTC,+7435.55,+208.76
2023-05-19 17:08:54 UTC,+7435.55,+208.76
2023-05-19 17:08:55 UTC,+7435.55,+208.76
2023-05-19 17:08:56 UTC,+7435.55,+208.76
2023-05-19 17:08:57 UTC,+7435.55,+208.76
2023-05-19 17:08:58 UTC,+7435.55,+208.76
2023-05-19 17:08:59 UTC,+7435.55,+208.76
2023-05-19 17:09:00 UTC,+7435.55,+208.76
2023-05-19 17:09:01 UTC,+7435.55,+208.76
2023-05-19 17:09:02 UTC,+7435.55,+208.76
2023-05-19 17:09:03 UTC,+7435.55,+208.76
2023-05-19 17:09:04 UTC,+7435.55,+208.76
2023-05-19 17:09:05 UTC,+7435.55,+208.76
2023-05-19 17:09:06 UTC,+7435.55,+208.76
2023-05-19 17:09:07 UTC,+7435.55,+208.76
2023-05-19 17:09:08 UTC,+7435.55,+208.76
2023-05-19 17:09:09 UTC,+7435.55,+208.76
2023-05-19 17:09:10 UTC,+7435.55,+208.76
2023-05-19 17:09:11 UTC,+7435.55,+208.76
2023-05-19 17:09:12 UTC,+7435.55,+208.76
2023-05-19 17:09:13 UTC,+7435.55,+208.76
2023-05-19 17:09:14 UTC,+7435.55,+208.76
2023-05-19 17:09:15 UTC,+7435.55,+208.76
2023-05-19 17:09:16 UTC,+7435.55,+208.76
2023-05-19 17:09:17 UTC,+7435.55,+208.76
2023-05-19 17:09:18 UTC,+7435.55,+208.76
2023-05-19 17:09:19 UTC,+7435.55,+208.76
2023-05-19 17:09:20 UTC,+7435.55,+208.76
2023-05-19 17:09:21 UTC,+7435.55,+208.76
2023-05-19 17:09:22 UTC,+7435.55,+208.76
2023-05-19 17:09:23 UTC,+7435.55,+208.76
2023-05-19 17:09:24 UTC,+7435.55,+208.76
2023-05-19 17:09:25 UTC,+7435.55,+208.76
2023-05-19 17:09:26 UTC,+7435.55,+208.76
2023-05-19 17:09:27 UTC,+7435.55,+208.76
2023-05-19 17:09:28 UTC,+7435.55,+208.76
2023-05-19 17:09:29 UTC,+7435.55,+208.76
2023-05-19 17:09:30 UTC,+7435.55,+208.76
2023-05-19 17:09:31 UTC,+7435.55,+208.76
2023-05-19 17:09:32 UTC,+7435.55,+208.76
2023-05-19 17:09:33 UTC,+7435.55,+208.76
2023-05-19 17:09:34 UTC,+7435.55,+208.76
2023-05-19 17:09:35 UTC,+7435.55,+208.76
2023-05-19 17:09:36 UTC,+7435.55,+208.76
2023-05-19 17:09:37 UTC,+7435.55,+208.76
2023-05-19 17:09:38 UTC,+7435.55,+208.76
2023-05-19 17:09:39 UTC,+7435.55,+208.76
2023-05-19 17:09:40 UTC,+7435.55,+208.76
2023-05-19 17:09:41 UTC,+7435.55,+208.76
2023-05-19 17:09:42 UTC,+7435.55,+208.76
2023-05-19 17:09:43 UTC,+7435.55,+208.76
2023-05-19 17:09:44 UTC,+7435.55,+208.76
2023-05-19 17:09:45 UTC,+7435.55,+208.76
2023-05-19 17:09:46 UTC,+7435.55,+208.76
2023-05-19 17:09:47 UTC,+7435.55,+208.76
2023-05-19 17:09:48 UTC,+7435.55,+208.76
2023-05-19 17:09:49 UTC,+7435.55,+208.76
2023-05-19 17:09:50 UTC,+7435.55,+208.76
2023-05-19 17:09:51 UTC,+7435.55,+208.76
2023-05-19 17:09:52 UTC,+7435.55,+208.76
2023-05-19 17:09:53 UTC,+7435.55,+208.76
2023-05-19 17:09:54 UTC,+7435.55,+208.76
2023-05-19 17:09:55 UTC,+7435.55,+208.76
2023-05-19 17:09:56 UTC,+7435.55,+208.76
2023-05-19 17:09:57 UTC,+7435.55,+208.76
2023-05-19 17:09:58 UTC,+7435.55,+208.76
2023-05-19 17:09:59 UTC,+7435.55,+208.76
