# file...... ./gld_outputs/measures_tlx_inv_1_phase.csv
# date...... Sat May 27 12:18:53 2023
# user...... deras
# host...... (null)
# target.... triplex_meter 23
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_real_power.real, voltage_12.real
2023-01-01 00:08:48 UTC,+39000,+229.592
2023-01-01 00:08:49 UTC,+39000,+229.592
2023-01-01 00:08:50 UTC,+39000,+229.592
2023-01-01 00:08:51 UTC,+39000,+229.592
2023-01-01 00:08:52 UTC,+39000,+229.592
2023-01-01 00:08:53 UTC,+39000,+229.592
2023-01-01 00:08:54 UTC,+39000,+229.592
2023-01-01 00:08:55 UTC,+39000,+229.592
2023-01-01 00:08:56 UTC,+39000,+229.592
2023-01-01 00:08:57 UTC,+39000,+229.592
2023-01-01 00:08:58 UTC,+39000,+229.592
2023-01-01 00:08:59 UTC,+39000,+229.592
2023-01-01 00:09:00 UTC,+20800,+235.81
2023-01-01 00:09:01 UTC,+20800,+235.81
2023-01-01 00:09:02 UTC,+20800,+235.81
2023-01-01 00:09:03 UTC,+20800,+235.81
2023-01-01 00:09:04 UTC,+20800,+235.81
2023-01-01 00:09:05 UTC,+20800,+235.81
2023-01-01 00:09:06 UTC,+20800,+235.81
2023-01-01 00:09:07 UTC,+20800,+235.81
2023-01-01 00:09:08 UTC,+20800,+235.81
2023-01-01 00:09:09 UTC,+20800,+235.81
2023-01-01 00:09:10 UTC,+20800,+235.81
2023-01-01 00:09:11 UTC,+20800,+235.81
2023-01-01 00:09:12 UTC,+20800,+235.81
2023-01-01 00:09:13 UTC,+20800,+235.81
2023-01-01 00:09:14 UTC,+20800,+235.81
2023-01-01 00:09:15 UTC,+20800,+235.81
2023-01-01 00:09:16 UTC,+20800,+235.81
2023-01-01 00:09:17 UTC,+20800,+235.81
2023-01-01 00:09:18 UTC,+20800,+235.81
2023-01-01 00:09:19 UTC,+20800,+235.81
2023-01-01 00:09:20 UTC,+20800,+235.81
2023-01-01 00:09:21 UTC,+20800,+235.81
2023-01-01 00:09:22 UTC,+20800,+235.81
2023-01-01 00:09:23 UTC,+20800,+235.81
2023-01-01 00:09:24 UTC,+20800,+235.81
2023-01-01 00:09:25 UTC,+20800,+235.81
2023-01-01 00:09:26 UTC,+20800,+235.81
2023-01-01 00:09:27 UTC,+20800,+235.81
2023-01-01 00:09:28 UTC,+20800,+235.81
2023-01-01 00:09:29 UTC,+20800,+235.81
2023-01-01 00:09:30 UTC,+20800,+235.81
2023-01-01 00:09:31 UTC,+20800,+235.81
2023-01-01 00:09:32 UTC,+20800,+235.81
2023-01-01 00:09:33 UTC,+20800,+235.81
2023-01-01 00:09:34 UTC,+20800,+235.81
2023-01-01 00:09:35 UTC,+20800,+235.81
2023-01-01 00:09:36 UTC,+20800,+235.81
2023-01-01 00:09:37 UTC,+20800,+235.81
2023-01-01 00:09:38 UTC,+20800,+235.81
2023-01-01 00:09:39 UTC,+20800,+235.81
2023-01-01 00:09:40 UTC,+20800,+235.81
2023-01-01 00:09:41 UTC,+20800,+235.81
2023-01-01 00:09:42 UTC,+20800,+235.81
2023-01-01 00:09:43 UTC,+20800,+235.81
2023-01-01 00:09:44 UTC,+20800,+235.81
2023-01-01 00:09:45 UTC,+20800,+235.81
2023-01-01 00:09:46 UTC,+20800,+235.81
2023-01-01 00:09:47 UTC,+20800,+235.81
2023-01-01 00:09:48 UTC,+20800,+235.81
2023-01-01 00:09:49 UTC,+20800,+235.81
2023-01-01 00:09:50 UTC,+20800,+235.81
2023-01-01 00:09:51 UTC,+20800,+235.81
2023-01-01 00:09:52 UTC,+20800,+235.81
2023-01-01 00:09:53 UTC,+20800,+235.81
2023-01-01 00:09:54 UTC,+20800,+235.81
2023-01-01 00:09:55 UTC,+20800,+235.81
2023-01-01 00:09:56 UTC,+20800,+235.81
2023-01-01 00:09:57 UTC,+20800,+235.81
2023-01-01 00:09:58 UTC,+20800,+235.81
2023-01-01 00:09:59 UTC,+20800,+235.81
